enrollee_id,target
10140,0.0
22868,0.0
16085,0.0
308,0.0
27252,0.0
33370,0.0
29782,0.0
13637,0.0
6470,0.0
19070,0.0
19368,0.0
29696,1.0
22841,1.0
32307,0.0
5942,0.0
20191,0.0
9363,0.0
25744,0.0
14951,0.0
14543,0.0
748,0.0
13427,0.0
32886,0.0
15104,0.0
20100,0.0
18858,0.0
24464,0.0
12082,0.0
13783,0.0
9492,1.0
14072,0.0
13700,0.0
17036,1.0
321,0.0
17681,0.0
32023,1.0
19193,0.0
15814,1.0
26837,0.0
28294,0.0
13816,0.0
8406,0.0
375,0.0
22435,0.0
2890,0.0
16144,0.0
26998,0.0
30034,0.0
7043,0.0
2117,0.0
7624,1.0
23075,0.0
9553,1.0
23348,0.0
8134,0.0
30420,0.0
7895,0.0
18751,0.0
24487,0.0
130,0.0
1896,0.0
16779,0.0
1831,0.0
24441,0.0
21062,0.0
13026,1.0
19042,0.0
1755,1.0
30224,1.0
14213,0.0
22128,0.0
21305,0.0
20177,0.0
25262,0.0
9146,0.0
31116,0.0
24449,1.0
27126,1.0
13287,1.0
3405,0.0
18458,0.0
24343,0.0
11742,0.0
9836,0.0
13532,0.0
19871,1.0
26665,1.0
19076,0.0
12009,1.0
23495,1.0
6512,0.0
8148,0.0
6553,0.0
22755,0.0
1340,0.0
24383,0.0
4527,0.0
32671,0.0
10807,0.0
25532,0.0
15040,0.0
24348,0.0
2154,0.0
5414,0.0
32730,1.0
1948,0.0
15365,0.0
24500,1.0
14982,0.0
25911,0.0
27313,1.0
18466,0.0
11537,1.0
29134,0.0
14141,0.0
13835,1.0
9568,1.0
23201,0.0
2843,0.0
26987,0.0
24365,1.0
11052,0.0
3552,0.0
24651,1.0
4644,0.0
3082,0.0
3886,0.0
15821,0.0
10670,1.0
20377,0.0
791,0.0
11351,0.0
1460,0.0
15778,0.0
6870,1.0
32593,1.0
21055,0.0
24090,1.0
17690,0.0
13053,1.0
12229,0.0
4485,1.0
12791,0.0
6013,0.0
27263,0.0
13442,0.0
10793,1.0
30581,0.0
23525,0.0
9421,0.0
14714,1.0
1725,0.0
3154,0.0
6688,0.0
17332,0.0
15730,0.0
7099,0.0
8183,0.0
21524,1.0
1524,0.0
27737,1.0
27790,0.0
11146,1.0
31520,0.0
12188,1.0
31178,0.0
4712,0.0
23483,0.0
30227,0.0
8907,0.0
15721,0.0
25015,0.0
1990,0.0
30515,0.0
26949,0.0
31589,0.0
31374,0.0
7705,0.0
17146,1.0
558,0.0
1961,0.0
26675,1.0
33065,1.0
16281,1.0
16036,0.0
20620,0.0
4196,0.0
7892,1.0
19768,1.0
33180,0.0
13215,1.0
2386,0.0
18582,0.0
25222,0.0
5697,0.0
5172,1.0
1815,1.0
18347,0.0
3907,0.0
372,0.0
10580,0.0
33376,0.0
27970,1.0
20568,0.0
9059,0.0
27233,1.0
30763,1.0
12383,0.0
16428,1.0
3074,0.0
18577,1.0
26667,1.0
16761,0.0
953,0.0
22702,0.0
20533,0.0
26444,1.0
6617,1.0
1664,1.0
13312,1.0
5051,1.0
27122,0.0
13663,0.0
30803,1.0
29610,1.0
24856,0.0
27478,1.0
24844,1.0
13444,0.0
20446,1.0
4296,0.0
23167,0.0
33297,1.0
32407,0.0
32501,0.0
18350,1.0
26286,0.0
2526,0.0
26269,0.0
8862,1.0
19713,0.0
4104,0.0
30230,1.0
14437,1.0
396,0.0
21730,0.0
9720,0.0
26319,0.0
11921,0.0
12918,0.0
13234,1.0
20788,1.0
19380,1.0
5852,0.0
26206,0.0
8417,0.0
4780,0.0
12186,0.0
29233,0.0
18321,0.0
25771,0.0
6514,0.0
7763,1.0
901,0.0
10267,0.0
2474,0.0
10054,0.0
16767,0.0
17256,0.0
20557,1.0
18784,0.0
21160,1.0
24527,0.0
16927,1.0
19549,1.0
15987,0.0
30597,0.0
17580,0.0
2206,0.0
10901,0.0
6286,0.0
33168,1.0
28497,1.0
931,0.0
5579,0.0
22350,0.0
25365,0.0
27270,0.0
30250,0.0
6004,1.0
9675,0.0
11141,0.0
12143,0.0
33190,0.0
2129,0.0
4673,0.0
2728,0.0
18736,0.0
19772,1.0
29911,0.0
18353,0.0
26857,0.0
11590,0.0
8262,1.0
14668,0.0
17104,0.0
764,0.0
32234,1.0
7149,0.0
6119,0.0
17974,0.0
29411,0.0
17089,0.0
4096,0.0
29066,1.0
15456,0.0
16139,0.0
18243,0.0
3935,0.0
18954,0.0
20256,0.0
30850,0.0
19893,1.0
27518,0.0
26297,1.0
1160,0.0
27014,0.0
8824,1.0
29439,0.0
5068,0.0
30554,0.0
12255,0.0
14554,1.0
24931,0.0
23149,0.0
23158,0.0
8156,0.0
22015,0.0
16237,1.0
23067,0.0
16502,0.0
31714,0.0
7260,0.0
15333,0.0
2289,0.0
19025,1.0
22223,0.0
4860,0.0
7556,0.0
11501,1.0
23920,0.0
17844,0.0
1448,1.0
7302,0.0
6659,0.0
33278,0.0
26167,0.0
17057,0.0
12195,0.0
380,0.0
30615,0.0
10920,0.0
21542,0.0
13298,0.0
22627,0.0
9185,0.0
1149,0.0
9349,0.0
2267,0.0
10490,1.0
14475,0.0
30465,0.0
29532,0.0
31327,0.0
13522,1.0
10531,0.0
13013,0.0
27849,1.0
21743,0.0
17530,0.0
5959,1.0
16402,0.0
16615,0.0
31134,0.0
27600,0.0
13594,1.0
10383,0.0
30363,0.0
12004,0.0
8094,1.0
5215,0.0
10405,0.0
25798,0.0
19855,0.0
20316,0.0
8282,0.0
14430,1.0
19993,0.0
10236,0.0
23720,0.0
30818,0.0
30163,0.0
10094,0.0
20008,0.0
9604,1.0
32500,1.0
21879,0.0
5869,0.0
28110,0.0
25514,0.0
3008,1.0
21289,1.0
8069,0.0
11538,1.0
21472,1.0
26001,0.0
1844,0.0
29775,0.0
9951,0.0
5336,0.0
14514,0.0
26983,1.0
4833,0.0
24731,0.0
21114,1.0
4406,1.0
19539,0.0
6535,1.0
29993,1.0
11665,0.0
32410,0.0
6634,0.0
21068,0.0
5975,1.0
18211,1.0
9336,0.0
989,1.0
30931,1.0
21561,1.0
23580,1.0
31411,0.0
18783,1.0
30364,1.0
8984,0.0
169,0.0
17768,1.0
29839,1.0
29020,1.0
26326,1.0
25080,0.0
12125,0.0
16446,0.0
21906,1.0
14423,1.0
25667,0.0
27510,0.0
596,0.0
31194,1.0
8847,0.0
7660,0.0
23048,1.0
10983,0.0
5690,1.0
9192,1.0
7690,1.0
3992,0.0
6391,0.0
4442,0.0
17095,0.0
19589,0.0
6190,0.0
7868,0.0
436,0.0
2982,0.0
4378,0.0
7403,0.0
27940,0.0
118,0.0
27057,0.0
568,0.0
27729,0.0
30482,0.0
31207,0.0
2088,0.0
26044,0.0
9802,0.0
23023,0.0
23625,0.0
6176,0.0
25624,0.0
15780,1.0
3983,0.0
24242,0.0
6825,0.0
6247,0.0
27207,0.0
4960,0.0
13181,0.0
5613,0.0
29715,0.0
9788,0.0
32069,0.0
20389,0.0
28389,0.0
6567,0.0
24841,1.0
29847,1.0
31745,0.0
28499,0.0
1681,0.0
8790,0.0
11244,0.0
8599,0.0
101,0.0
16561,0.0
18902,0.0
10702,0.0
213,1.0
5420,0.0
18125,0.0
12421,1.0
3489,0.0
20972,0.0
6848,1.0
1415,0.0
14645,1.0
20686,0.0
31127,0.0
28045,0.0
22840,0.0
24473,0.0
15646,0.0
1743,0.0
26355,0.0
27231,0.0
4915,1.0
25407,0.0
30894,1.0
27218,0.0
26194,0.0
20971,0.0
25826,0.0
5467,0.0
25594,0.0
16827,1.0
32109,0.0
7371,0.0
7920,1.0
6223,0.0
3810,0.0
21867,0.0
19369,0.0
28094,1.0
19511,0.0
5117,0.0
27852,0.0
6840,0.0
24907,0.0
14061,0.0
17121,0.0
15706,0.0
14196,0.0
13319,1.0
30368,0.0
20311,0.0
6148,1.0
5241,0.0
10998,0.0
25412,0.0
14805,1.0
30623,0.0
5347,0.0
21026,0.0
29466,0.0
32723,0.0
19851,0.0
5024,0.0
15631,1.0
1147,0.0
10415,0.0
24593,0.0
6370,0.0
25935,1.0
6532,0.0
5398,1.0
12788,0.0
280,1.0
4643,1.0
2328,0.0
23615,0.0
4611,0.0
6780,1.0
2363,1.0
6810,1.0
27328,0.0
24750,0.0
14486,0.0
597,0.0
19879,0.0
15894,1.0
30806,0.0
28407,1.0
31124,0.0
17344,1.0
158,1.0
2554,0.0
30876,1.0
24616,0.0
20560,0.0
8021,1.0
15632,0.0
15087,0.0
11951,0.0
11747,0.0
22586,0.0
12822,0.0
28442,1.0
27997,0.0
20252,0.0
14130,0.0
4143,0.0
16078,0.0
8572,0.0
17155,0.0
3466,0.0
25961,0.0
10425,0.0
4126,0.0
28558,1.0
29516,0.0
14461,1.0
30217,0.0
1506,0.0
29943,0.0
23005,0.0
4941,0.0
9355,1.0
27147,0.0
32863,0.0
8725,0.0
11122,0.0
2264,0.0
24046,0.0
4661,0.0
25044,0.0
7982,0.0
27734,1.0
8294,1.0
29520,1.0
3869,0.0
19217,0.0
22339,1.0
5335,0.0
6979,0.0
17646,1.0
6542,0.0
26970,0.0
23369,0.0
5308,0.0
26258,1.0
13558,0.0
19262,1.0
10891,0.0
26375,0.0
20651,1.0
20247,0.0
6658,0.0
33307,0.0
18691,0.0
5614,1.0
20232,1.0
10934,0.0
6062,0.0
12720,1.0
23912,0.0
8915,0.0
12805,0.0
28604,0.0
8303,0.0
29214,0.0
24745,1.0
16686,0.0
14269,1.0
3157,0.0
25032,1.0
2452,0.0
25009,0.0
11172,0.0
24640,0.0
20417,0.0
17616,0.0
7919,0.0
15053,0.0
27274,1.0
3626,0.0
12715,0.0
7932,0.0
4444,0.0
18599,1.0
33213,0.0
1120,0.0
5558,0.0
22471,0.0
15033,0.0
8037,0.0
27721,1.0
14653,0.0
178,0.0
22049,0.0
17934,0.0
13081,1.0
10122,1.0
11389,0.0
29169,0.0
11944,0.0
12798,0.0
2942,1.0
24532,0.0
14239,0.0
13806,1.0
32999,1.0
30471,0.0
28339,0.0
5502,0.0
32895,0.0
11881,0.0
26889,0.0
747,0.0
4735,0.0
2955,0.0
25280,0.0
31290,0.0
11996,0.0
1799,0.0
18738,0.0
21930,0.0
26840,0.0
10786,0.0
1207,0.0
16707,0.0
23750,0.0
17890,0.0
18636,0.0
20704,0.0
14506,1.0
14386,1.0
19041,0.0
9870,0.0
6068,0.0
8242,1.0
15458,1.0
4109,0.0
5915,0.0
28076,1.0
8449,0.0
9931,0.0
21205,1.0
18845,0.0
6248,0.0
598,1.0
21400,0.0
18984,0.0
1380,0.0
28982,0.0
18640,1.0
11428,0.0
33336,0.0
12084,0.0
8705,1.0
12044,1.0
12160,0.0
5003,0.0
19492,1.0
22114,0.0
2711,0.0
717,1.0
25152,1.0
12464,0.0
10974,0.0
22798,0.0
4904,0.0
9194,0.0
20896,0.0
31288,0.0
31731,0.0
17722,0.0
17142,1.0
9037,0.0
21597,0.0
14142,0.0
2202,1.0
716,0.0
19435,1.0
14082,0.0
14188,0.0
22111,0.0
12686,0.0
22344,1.0
7039,0.0
9036,0.0
32184,0.0
8077,0.0
2121,0.0
17261,0.0
9390,1.0
30223,0.0
26696,0.0
4308,0.0
2502,0.0
14359,0.0
25738,1.0
28120,0.0
29818,1.0
12955,0.0
30074,0.0
18763,1.0
26851,0.0
18467,0.0
28114,0.0
13886,0.0
5844,0.0
29850,1.0
18399,0.0
29679,0.0
17381,0.0
32405,0.0
11931,0.0
25458,0.0
28525,0.0
15100,0.0
21448,1.0
929,0.0
28154,0.0
21412,0.0
27505,0.0
1225,0.0
29121,0.0
10751,0.0
32884,1.0
9576,0.0
4826,0.0
9133,0.0
23649,0.0
26485,0.0
1728,0.0
3735,0.0
30480,1.0
32291,0.0
31821,0.0
6477,0.0
4163,0.0
10373,1.0
24602,0.0
4058,1.0
6828,1.0
30154,0.0
15519,0.0
11714,1.0
11303,0.0
17594,0.0
22633,0.0
8973,1.0
7907,0.0
14467,1.0
12175,1.0
32361,0.0
20355,1.0
2341,0.0
4246,0.0
13691,0.0
26702,0.0
16070,0.0
4396,0.0
3179,0.0
23361,0.0
659,1.0
3570,0.0
13618,0.0
24326,0.0
1720,0.0
23611,1.0
23811,1.0
29177,0.0
19148,0.0
28918,0.0
32284,0.0
18269,0.0
9735,0.0
8482,0.0
15896,0.0
33136,1.0
28038,0.0
309,1.0
22959,1.0
16737,0.0
23382,0.0
16396,0.0
3194,0.0
24498,1.0
32774,0.0
15437,1.0
9829,0.0
25757,0.0
30272,0.0
32939,0.0
943,1.0
7049,0.0
22888,0.0
7945,0.0
13506,0.0
20145,1.0
11773,1.0
1056,0.0
4423,0.0
8531,0.0
6476,0.0
2381,0.0
13024,0.0
32750,0.0
24111,0.0
10323,0.0
2674,0.0
27280,0.0
2961,0.0
28325,0.0
19524,1.0
20054,0.0
6417,1.0
14473,0.0
21767,1.0
18525,1.0
31641,0.0
386,0.0
3241,0.0
4149,0.0
13519,0.0
10146,1.0
431,0.0
8692,0.0
12863,1.0
1012,0.0
16704,1.0
24619,0.0
122,0.0
23256,0.0
1917,0.0
2561,0.0
21665,0.0
29409,0.0
19989,0.0
23722,0.0
7467,0.0
11285,0.0
18054,0.0
20214,1.0
9428,0.0
28708,0.0
6622,0.0
9777,0.0
24229,0.0
6920,0.0
24232,1.0
9891,0.0
31954,0.0
7337,0.0
8681,0.0
18190,0.0
4070,0.0
12085,1.0
10476,0.0
17811,1.0
18042,0.0
26920,0.0
11877,0.0
25670,0.0
12132,0.0
32242,1.0
23334,1.0
1596,0.0
6493,0.0
25788,1.0
16795,0.0
1987,0.0
20013,0.0
10505,0.0
23777,0.0
19415,1.0
4165,0.0
31214,1.0
11968,1.0
32338,1.0
16923,1.0
17852,1.0
24117,0.0
31664,0.0
23052,0.0
31117,0.0
10851,1.0
18953,0.0
4055,0.0
21828,0.0
11731,1.0
1672,0.0
15710,0.0
14524,0.0
16228,0.0
16448,1.0
9369,0.0
13629,1.0
4434,0.0
20002,0.0
30749,0.0
905,0.0
11771,1.0
5552,0.0
26133,0.0
5369,1.0
18259,0.0
4034,0.0
30110,0.0
32526,0.0
23937,0.0
313,0.0
3714,0.0
17798,0.0
12583,0.0
7086,1.0
19588,1.0
9042,1.0
26881,0.0
27010,1.0
12035,0.0
29860,0.0
23922,0.0
7648,1.0
1673,1.0
12431,1.0
19178,0.0
15421,1.0
32305,0.0
27431,1.0
1342,0.0
21363,0.0
3788,0.0
21130,0.0
11177,0.0
10546,1.0
9063,1.0
30691,0.0
22743,1.0
1521,0.0
4754,0.0
24644,0.0
9523,0.0
30423,0.0
12795,0.0
23533,0.0
15839,0.0
4693,1.0
25858,1.0
9959,0.0
24773,0.0
14872,0.0
25723,0.0
10057,0.0
19930,0.0
3206,0.0
12588,1.0
8035,0.0
6115,0.0
6705,0.0
17451,0.0
58,1.0
3402,0.0
6639,0.0
15544,1.0
28573,1.0
12506,0.0
12496,1.0
7652,1.0
28858,0.0
19395,0.0
11192,1.0
24767,0.0
1819,1.0
13943,0.0
2865,0.0
11805,0.0
9815,1.0
3533,0.0
20305,0.0
21497,1.0
27628,0.0
28744,0.0
9086,0.0
14382,0.0
5671,0.0
32972,0.0
28875,1.0
26666,0.0
4888,0.0
7896,0.0
3308,0.0
15037,0.0
18680,0.0
15290,1.0
28828,0.0
27223,0.0
26125,0.0
21313,0.0
19050,0.0
13005,0.0
21760,0.0
23827,1.0
16248,0.0
15759,0.0
16794,0.0
24747,0.0
2755,0.0
3993,0.0
4419,1.0
12608,0.0
11732,0.0
10510,0.0
28014,0.0
7989,1.0
16117,0.0
20717,0.0
16739,1.0
21829,0.0
8034,0.0
23648,0.0
444,0.0
29072,0.0
13070,0.0
33031,0.0
28124,1.0
17404,0.0
9543,0.0
14882,0.0
3159,1.0
5581,0.0
25631,0.0
18806,0.0
18382,0.0
21251,1.0
1529,0.0
12844,0.0
22704,0.0
30638,0.0
2977,0.0
14262,0.0
20738,0.0
29861,0.0
13756,1.0
2387,0.0
10846,0.0
23394,1.0
15249,0.0
17820,1.0
32600,0.0
10314,0.0
15346,1.0
9663,0.0
22851,0.0
18839,0.0
25997,0.0
7799,0.0
13017,0.0
22750,1.0
22784,0.0
18713,0.0
15404,0.0
17054,0.0
22018,1.0
21836,0.0
11417,0.0
22498,0.0
6957,0.0
19258,0.0
16321,0.0
12977,0.0
25189,0.0
10673,1.0
8144,0.0
20517,0.0
26823,1.0
29855,0.0
25271,0.0
1721,1.0
4421,0.0
16792,0.0
3224,0.0
21931,0.0
23278,0.0
22553,1.0
25467,0.0
2543,0.0
23890,0.0
17151,0.0
15335,0.0
22377,0.0
14488,0.0
3618,0.0
31495,0.0
17330,1.0
4820,0.0
11750,1.0
8158,0.0
23375,1.0
32148,0.0
1557,0.0
26384,0.0
22811,0.0
6164,0.0
3289,0.0
47,0.0
20952,0.0
12541,0.0
11147,0.0
22915,0.0
28697,0.0
20892,0.0
1278,1.0
22796,1.0
13521,0.0
31820,1.0
31985,0.0
20138,0.0
17913,0.0
7929,0.0
22466,0.0
1903,0.0
27528,0.0
20439,0.0
19512,0.0
8857,0.0
8453,0.0
7197,0.0
29534,0.0
3740,1.0
1823,1.0
72,0.0
2134,0.0
29320,0.0
20022,0.0
16529,1.0
20584,0.0
29838,1.0
1830,1.0
5158,0.0
32842,0.0
22872,0.0
641,0.0
15003,0.0
16383,1.0
22503,0.0
2839,0.0
2948,0.0
18743,0.0
23264,0.0
2571,0.0
7746,0.0
29170,0.0
15260,0.0
30714,0.0
32332,0.0
3199,0.0
4887,0.0
10475,0.0
22059,0.0
11979,1.0
14007,1.0
1156,0.0
422,0.0
29972,0.0
20452,0.0
3860,1.0
12519,0.0
1801,0.0
8017,0.0
17889,0.0
16610,0.0
28473,0.0
18646,0.0
14954,0.0
26306,1.0
4548,0.0
29459,0.0
10674,0.0
26793,0.0
25043,0.0
13746,0.0
29573,1.0
6770,0.0
24592,0.0
28263,1.0
33018,0.0
14990,0.0
27585,0.0
33183,0.0
16878,0.0
12429,0.0
13079,0.0
19433,1.0
6497,0.0
23378,0.0
14839,1.0
21752,0.0
22411,1.0
18157,0.0
26409,1.0
24450,0.0
27101,0.0
1655,0.0
4534,1.0
19740,0.0
14390,0.0
17635,1.0
18564,1.0
29462,0.0
15563,0.0
29150,0.0
25385,0.0
26836,0.0
512,0.0
15114,0.0
16384,0.0
20875,0.0
3378,0.0
17252,0.0
7593,0.0
14221,0.0
11309,0.0
33286,1.0
5618,0.0
21536,0.0
23558,1.0
7418,1.0
11370,1.0
32583,0.0
22592,0.0
2143,1.0
31299,0.0
24872,1.0
3870,0.0
26994,0.0
27532,0.0
14013,0.0
9750,1.0
19563,0.0
17216,0.0
26538,0.0
30473,1.0
28516,1.0
31638,0.0
8845,0.0
19698,0.0
1820,0.0
15811,0.0
24097,0.0
7279,1.0
21086,0.0
3523,0.0
8088,1.0
384,0.0
6483,0.0
14367,0.0
24052,0.0
6526,0.0
30115,1.0
29742,0.0
6022,0.0
3781,1.0
12522,0.0
23413,1.0
7454,0.0
22075,1.0
28988,0.0
19198,0.0
32901,0.0
27377,0.0
14318,1.0
28771,1.0
10957,1.0
27080,0.0
54,0.0
27224,0.0
3956,0.0
13073,0.0
28134,0.0
19329,0.0
23028,0.0
9172,0.0
28638,1.0
20156,1.0
18886,0.0
13390,0.0
20396,0.0
21739,1.0
32493,1.0
21274,1.0
4340,0.0
3654,0.0
24627,1.0
28894,0.0
16513,1.0
3645,0.0
12057,0.0
19287,1.0
22431,0.0
22136,1.0
17830,0.0
8581,1.0
24479,0.0
4598,0.0
29216,0.0
29755,0.0
31204,1.0
22764,1.0
27260,1.0
8925,1.0
24035,0.0
25563,0.0
1044,0.0
10514,1.0
4952,0.0
32634,0.0
18900,0.0
2307,1.0
11407,1.0
28679,1.0
4347,0.0
19640,0.0
29519,0.0
5426,1.0
15583,0.0
7604,0.0
21994,0.0
24935,0.0
9246,0.0
10165,0.0
10492,0.0
19683,0.0
10061,0.0
30302,0.0
14854,0.0
13879,1.0
32869,1.0
15719,0.0
30664,1.0
14234,0.0
20271,0.0
32174,0.0
32213,0.0
13923,1.0
11096,0.0
26504,0.0
16777,0.0
29627,0.0
13098,1.0
9350,1.0
32206,0.0
3017,1.0
13336,1.0
19623,0.0
12410,0.0
18964,0.0
27251,0.0
22919,0.0
15183,0.0
19142,0.0
12382,0.0
17875,0.0
26912,1.0
25992,0.0
18198,0.0
7506,0.0
8436,0.0
21455,0.0
28207,0.0
21811,0.0
17428,0.0
19875,1.0
29930,0.0
2704,0.0
30234,0.0
5314,1.0
10875,0.0
28781,0.0
13196,0.0
31427,0.0
7037,0.0
7368,1.0
12099,0.0
6096,0.0
30017,1.0
32080,0.0
7867,0.0
26796,0.0
4694,0.0
10563,0.0
1592,0.0
11162,0.0
18944,0.0
19614,1.0
1450,1.0
11484,0.0
32592,0.0
3417,1.0
20574,1.0
11905,0.0
31365,1.0
31459,0.0
32554,0.0
10118,1.0
17982,1.0
14838,0.0
31089,1.0
9873,0.0
13798,0.0
19196,0.0
5389,0.0
28410,0.0
31092,1.0
28739,0.0
8082,0.0
21286,0.0
19373,0.0
5791,0.0
19179,0.0
2030,0.0
17691,0.0
11652,0.0
15405,0.0
11284,0.0
30923,0.0
811,1.0
17959,0.0
21857,0.0
1127,1.0
16063,0.0
14971,0.0
29903,0.0
9077,0.0
11965,0.0
12078,0.0
31974,0.0
4048,0.0
32874,0.0
13839,1.0
4303,0.0
16721,0.0
27828,0.0
13474,1.0
20757,1.0
20534,0.0
24949,0.0
13770,0.0
4275,0.0
8195,0.0
3537,0.0
14537,0.0
7316,1.0
2617,0.0
14145,0.0
11777,1.0
10043,0.0
11960,1.0
19633,1.0
4341,1.0
20974,0.0
19375,1.0
29471,1.0
18051,0.0
14356,0.0
32067,1.0
11547,0.0
16071,1.0
19912,0.0
7757,0.0
17784,0.0
32872,0.0
4733,0.0
26879,1.0
17640,0.0
20740,1.0
25588,0.0
12986,0.0
2051,1.0
6646,0.0
27157,0.0
33172,0.0
7460,0.0
8830,0.0
1877,0.0
27315,0.0
2874,1.0
5287,1.0
28909,0.0
14947,0.0
3599,0.0
7172,1.0
17003,0.0
10687,0.0
6091,0.0
786,1.0
21180,0.0
20458,1.0
21622,1.0
31719,0.0
10838,0.0
18246,1.0
11685,0.0
28480,0.0
4031,0.0
25120,0.0
20149,1.0
3789,0.0
27092,0.0
25299,0.0
1659,0.0
117,0.0
1752,0.0
726,0.0
9653,0.0
7326,1.0
27197,0.0
25078,0.0
11683,0.0
23586,0.0
1958,1.0
28104,0.0
1665,0.0
17649,0.0
9220,0.0
6472,1.0
4140,0.0
8870,0.0
32903,0.0
18548,0.0
17569,0.0
19255,1.0
23147,1.0
26037,1.0
2920,0.0
21551,0.0
1700,0.0
17296,0.0
31087,0.0
16136,0.0
7372,0.0
16701,0.0
30011,0.0
3229,1.0
5322,0.0
28217,1.0
14149,1.0
1954,0.0
4400,0.0
27803,0.0
18765,0.0
28445,1.0
4537,1.0
17436,0.0
29306,0.0
15512,1.0
8678,0.0
16600,0.0
17907,0.0
15143,0.0
1277,0.0
14135,1.0
26027,0.0
20818,0.0
484,0.0
3108,0.0
27020,0.0
13581,0.0
10849,0.0
17273,0.0
29602,0.0
26833,0.0
21431,1.0
14416,0.0
27599,0.0
6101,0.0
19886,1.0
31436,0.0
28780,0.0
15186,0.0
17242,0.0
23093,0.0
33154,1.0
2369,0.0
27168,0.0
9658,0.0
7992,0.0
3777,0.0
27324,1.0
11318,0.0
25692,0.0
20703,0.0
27452,1.0
11034,0.0
17828,1.0
29651,0.0
3955,0.0
31029,0.0
9817,0.0
15163,0.0
11718,0.0
15526,0.0
20015,0.0
24203,1.0
26567,0.0
18435,1.0
190,0.0
14006,1.0
26156,0.0
7607,1.0
13849,0.0
1773,0.0
30897,0.0
1475,0.0
6750,0.0
17577,0.0
28062,0.0
12187,0.0
23137,1.0
30747,1.0
19345,1.0
31829,0.0
23531,0.0
15690,0.0
19362,0.0
30822,0.0
16776,0.0
3387,0.0
20908,0.0
26091,0.0
5948,0.0
32755,1.0
29229,1.0
231,1.0
28357,0.0
17799,0.0
14338,0.0
26428,0.0
23479,1.0
2414,1.0
8340,0.0
26814,0.0
13881,0.0
18943,0.0
4276,0.0
6082,0.0
10876,0.0
13389,0.0
30990,1.0
16069,0.0
13634,0.0
30144,0.0
6423,0.0
8518,0.0
19429,0.0
19250,0.0
27408,0.0
5305,1.0
5554,0.0
22505,1.0
14822,0.0
8060,0.0
3600,0.0
458,0.0
24047,0.0
2105,1.0
13990,0.0
25131,0.0
10684,0.0
23916,1.0
30649,1.0
17660,0.0
22475,0.0
30312,1.0
3107,0.0
13133,0.0
28527,0.0
3235,0.0
32188,0.0
8135,0.0
8008,1.0
18651,0.0
26951,0.0
27759,0.0
24717,0.0
23242,1.0
9341,0.0
22703,0.0
24266,0.0
13862,0.0
21326,1.0
69,1.0
26684,0.0
13560,0.0
11197,0.0
29881,1.0
31091,0.0
22790,0.0
7277,0.0
26267,0.0
2779,0.0
1555,0.0
18311,1.0
24314,0.0
9767,0.0
23571,0.0
17337,0.0
5617,0.0
15001,0.0
29650,0.0
7472,0.0
6070,0.0
8065,0.0
13638,0.0
14407,1.0
13614,0.0
33083,0.0
14483,0.0
1048,0.0
27323,0.0
84,0.0
18420,1.0
6976,0.0
29688,0.0
3997,0.0
13372,1.0
886,1.0
3244,0.0
12131,0.0
29133,0.0
16397,0.0
7219,0.0
30106,0.0
12652,0.0
4512,0.0
29302,0.0
24287,1.0
11262,0.0
21320,0.0
10225,0.0
8716,0.0
2893,0.0
4382,1.0
26546,0.0
31332,0.0
5716,0.0
25705,0.0
21764,1.0
23417,0.0
3494,0.0
27121,0.0
29815,1.0
33163,0.0
5744,0.0
16519,0.0
24932,1.0
28676,0.0
15070,0.0
12360,0.0
29472,0.0
20676,1.0
32854,0.0
27994,0.0
14510,0.0
9418,0.0
13857,0.0
2766,0.0
15678,1.0
15424,1.0
19143,0.0
15938,0.0
25046,1.0
3146,0.0
3919,1.0
27583,1.0
7833,0.0
15028,0.0
31227,1.0
8688,0.0
15740,1.0
2513,0.0
1181,0.0
18436,0.0
14400,1.0
20864,0.0
11142,0.0
24115,0.0
30309,0.0
27271,0.0
31792,1.0
14513,0.0
942,0.0
18749,1.0
22965,1.0
25360,0.0
19522,0.0
23549,0.0
11224,0.0
18144,0.0
7318,0.0
15855,0.0
509,0.0
2405,0.0
491,0.0
27882,0.0
25839,0.0
25791,0.0
25156,0.0
9129,0.0
11098,0.0
19317,0.0
2,1.0
13243,0.0
33230,0.0
3412,0.0
28174,0.0
20658,0.0
10918,0.0
20699,0.0
5695,0.0
20346,0.0
22949,0.0
6649,0.0
77,1.0
32434,0.0
20095,1.0
29463,1.0
8527,0.0
27711,1.0
28037,0.0
25956,0.0
332,0.0
6554,0.0
16682,1.0
8828,0.0
15827,0.0
25781,0.0
8446,0.0
14311,0.0
28658,0.0
21537,1.0
33328,0.0
15446,0.0
1610,0.0
2104,0.0
21602,0.0
10755,1.0
31889,0.0
22145,0.0
12651,0.0
24509,0.0
27082,0.0
27527,0.0
26410,0.0
20632,0.0
18826,0.0
592,0.0
20397,0.0
1194,0.0
12629,0.0
5330,1.0
26365,0.0
8630,0.0
11242,0.0
28929,0.0
15406,0.0
30722,0.0
14466,1.0
29709,0.0
26205,0.0
2173,0.0
14401,0.0
27138,0.0
17365,0.0
30940,1.0
24994,0.0
2818,1.0
32173,1.0
33066,0.0
16698,1.0
64,0.0
25187,1.0
13631,0.0
3949,0.0
13523,0.0
3258,0.0
4000,0.0
25267,0.0
12495,0.0
28438,1.0
11185,0.0
32026,0.0
31077,1.0
25626,0.0
24113,0.0
18957,0.0
378,0.0
